종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"071950","코아스","KOSPI",,"1220","-20","-1.61","1240","1240","1190","1182524","1432595455","37706796200","30907210"
"166480","코아스템","KOSDAQ","기술성장기업부","16150","-600","-3.58","16450","16900","16050","60848","993836750","256283364850","15868939"
"045970","코아시아","KOSDAQ","중견기업부","10350","-400","-3.72","10550","10650","10200","300815","3119024150","272358966600","26314876"
"196450","코아시아옵틱스","KOSDAQ","중견기업부","2300","-70","-2.95","2400","2545","2300","1563616","3776043315","94835039800","41232626"
"029960","코엔텍","KOSDAQ","우량기업부","8320","-10","-0.12","8250","8330","8240","78179","647476780","416000000000","50000000"
"002020","코오롱","KOSPI",,"30200","-800","-2.58","30600","31250","30050","46806","1427702400","381318065200","12626426"
"003070","코오롱글로벌","KOSPI",,"20900","-950","-4.35","21850","21950","20700","81038","1702089800","526898154200","25210438"
"003075","코오롱글로벌우","KOSPI",,"29800","-50","-0.17","29850","29950","29300","352","10460800","9321529400","312803"
"102940","코오롱생명과학","KOSDAQ","관리종목(소속부없음)","40100","800","2.04","38750","42500","38650","101252","4081207700","457635475600","11412356"
"002025","코오롱우","KOSPI",,"19850","-300","-1.49","19950","20450","19700","2968","59157000","21366341500","1076390"
"120110","코오롱인더","KOSPI",,"64800","-1400","-2.11","65400","66000","64700","131781","8582419400","1783237096800","27519091"
"120115","코오롱인더우","KOSPI",,"31000","-400","-1.27","31400","31400","30750","3818","118125000","85803660000","2767860"
"950160","코오롱티슈진","KOSDAQ","투자주의환기종목(소속부없음)","8010","0","0.00","0","0","0","0","0","518607850500","64745050"
"138490","코오롱플라스틱","KOSPI",,"10700","-350","-3.17","11000","11000","10550","259445","2782371650","406600000000","38000000"
"021240","코웨이","KOSPI",,"72000","700","0.98","70500","72500","70300","154035","11017310200","5313572568000","73799619"
"033290","코웰패션","KOSDAQ","우량기업부","8100","-320","-3.80","8380","8380","8090","417754","3428429870","716851895400","88500234"
"056360","코위버","KOSDAQ","우량기업부","7750","450","6.16","7300","9070","7250","4047978","34226077210","75925200000","9796800"
"282880","코윈테크","KOSDAQ","우량기업부","31950","-650","-1.99","32900","34300","31500","626005","20719433850","302727783600","9475048"
"121850","코이즈","KOSDAQ","벤처기업부","6290","-350","-5.27","6730","6800","6200","2185031","14053832590","104503160750","16614175"
"015710","코콤","KOSDAQ","우량기업부","6300","-40","-0.63","6340","6430","6210","17879","112575540","110442150000","17530500"
"052330","코텍","KOSDAQ","우량기업부","9990","-110","-1.09","10100","10100","9880","25112","250408490","155589774480","15574552"
"322780","코퍼스코리아","KOSDAQ","벤처기업부","2915","-30","-1.02","2940","2955","2885","42530","123668465","104227789710","35755674"
"126600","코프라","KOSDAQ","우량기업부","9720","-250","-2.51","9920","10050","9600","420032","4115798640","240459522480","24738634"
"200130","콜마비앤에이치","KOSDAQ","우량기업부","30500","0","0.00","30000","30650","29850","52577","1590321300","901078519000","29543558"
"031820","콤텍시스템","KOSPI",,"901","-1","-0.11","902","912","891","631972","568641854","109067370866","121051466"
"294570","쿠콘","KOSDAQ","벤처기업부","58000","-1700","-2.85","58700","59000","57700","43116","2509582600","585317730000","10091685"
"192400","쿠쿠홀딩스","KOSPI",,"18400","-200","-1.08","18500","18700","18400","19370","357964500","654344204000","35562185"
"284740","쿠쿠홈시스","KOSPI",,"37000","-600","-1.60","37200","37700","36750","35827","1326955550","830181210000","22437330"
"317690","퀀타매트릭스","KOSDAQ","기술성장기업부","9250","-220","-2.32","9450","9700","9230","58249","544644430","152410501750","16476811"
"365270","큐라클","KOSDAQ","기술성장기업부","19500","600","3.17","19250","20800","19100","250829","4993251400","266905626000","13687468"
"060280","큐렉소","KOSDAQ","중견기업부","6830","50","0.74","6700","6870","6620","29220","197646930","228455775270","33448869"
"015590","큐로","KOSPI",,"446","-4","-0.89","449","452","444","412073","183906301","103120390548","231211638"
"040350","큐로컴","KOSDAQ","벤처기업부","1150","20","1.77","1155","1190","1120","818770","940189680","144869492800","125973472"
"051780","큐로홀딩스","KOSDAQ","중견기업부","511","-2","-0.39","514","521","504","242412","123516761","63579871950","124422450"
"115180","큐리언트","KOSDAQ","관리종목(소속부없음)","30300","0","0.00","0","0","0","0","0","269168898600","8883462"
"182360","큐브엔터","KOSDAQ","중견기업부","19350","-650","-3.25","19700","20000","18850","124554","2409145450","267120693450","13804687"
"066310","큐에스아이","KOSDAQ","벤처기업부","19850","-850","-4.11","20350","20600","19600","260265","5192033250","184041676850","9271621"
"136660","큐엠씨","KONEX","일반기업부","3285","155","4.95","3200","3290","3000","42","133425","31022883000","9443800"
"016600","큐캐피탈","KOSDAQ","벤처기업부","575","2","0.35","570","579","570","839959","482561848","102291118850","177897598"
"264900","크라운제과","KOSPI",,"9200","-130","-1.39","9310","9350","9100","62048","571853250","115219420000","12523850"
"26490K","크라운제과우","KOSPI",,"13700","-300","-2.14","13750","14100","13550","33527","463268300","10597772000","773560"
"005740","크라운해태홀딩스","KOSPI",,"9150","-100","-1.08","9080","9290","9040","124755","1140949960","135853225050","14847347"
"005745","크라운해태홀딩스우","KOSPI",,"15500","150","0.98","14850","16100","14850","40078","623658350","9311253000","600726"
"259960","크래프톤","KOSPI",,"310000","-15000","-4.62","320000","322500","306000","706631","220577293000","15179783950000","48967045"
"215570","크로넥스","KONEX","일반기업부","4595","-45","-0.97","4500","4600","4300","2870","12497685","23333671915","5078057"
"043590","크로바하이텍","KOSDAQ","투자주의환기종목(소속부없음)","2485","0","0.00","0","0","0","0","0","76427772855","30755643"
"114120","크루셜텍","KOSDAQ","관리종목(소속부없음)","1390","-5","-0.36","1370","1495","1355","2690143","3783925835","29136227850","20961315"
"110790","크리스에프앤씨","KOSDAQ","우량기업부","45900","550","1.21","45150","45950","44300","26652","1206848700","537740532000","11715480"
"900250","크리스탈신소재","KOSDAQ","외국기업(소속부없음)","1375","-10","-0.72","1375","1400","1370","761671","1052856870","98767110750","71830626"
"083790","크리스탈지노믹스","KOSDAQ","기술성장기업부","6310","-50","-0.79","6300","6390","6300","278127","1762469440","436945326660","69246486"
"045520","크린앤사이언스","KOSDAQ","우량기업부","19400","150","0.78","19250","19550","19100","21181","409664900","126100000000","6500000"
"036170","클라우드에어","KOSDAQ","중견기업부","1380","-45","-3.16","1390","1420","1370","232611","323503155","77324564340","56032293"
"214150","클래시스","KOSDAQ","우량기업부","16450","0","0.00","16200","16600","16200","166159","2731037700","1064592412800","64716864"
"352770","클리노믹스","KOSDAQ","기술성장기업부","12000","0","0.00","11950","12000","11750","25159","298656350","161641692000","13470141"
"237880","클리오","KOSDAQ","우량기업부","17750","300","1.72","17400","17850","17300","60237","1064788000","309803938250","17453743"
"139670","키네마스터","KOSDAQ","벤처기업부","16850","-350","-2.03","16950","17300","16600","73848","1249527700","228255272950","13546307"
"020120","키다리스튜디오","KOSPI",,"18750","750","4.17","18800","21450","16700","7338811","145639535100","650799487500","34709306"
"039490","키움증권","KOSPI",,"95500","-2800","-2.85","97300","98000","95200","81211","7817092300","2503963491500","26219513"
"054780","키이스트","KOSDAQ","중견기업부","12700","0","0.00","12550","12800","12350","94747","1187781650","230225574600","18127998"
"336040","타스컴","KONEX","일반기업부","21950","250","1.15","21700","21950","21550","455","9832550","86475866250","3939675"
"219130","타이거일렉","KOSDAQ","중견기업부","19400","-500","-2.51","19900","19900","18850","28891","559417200","122497226000","6314290"
"318660","타임기술","KONEX","일반기업부","2045","265","14.89","1795","2045","1650","10404","20966535","4401046545","2152101"
"180060","탑선","KONEX","일반기업부","13600","100","0.74","13700","13700","13600","11","149700","119770657600","8806666"
"065130","탑엔지니어링","KOSDAQ","우량기업부","7660","10","0.13","7570","7680","7560","6877","52482710","122378128620","15976257"
"134580","탑코미디어","KOSDAQ","중견기업부","9700","-100","-1.02","9640","9940","9530","133103","1296220970","127201774500","13113585"
"014580","태경비케이","KOSPI",,"4535","-20","-0.44","4495","4595","4460","271916","1227155210","125089358500","27583100"
"015890","태경산업","KOSPI",,"6460","-50","-0.77","6520","6530","6390","91222","587210120","188817725000","29228750"
"006890","태경케미컬","KOSPI",,"12000","-150","-1.23","12150","12400","12000","26843","325436600","139200000000","11600000"
"023160","태광","KOSDAQ","우량기업부","10700","-100","-0.93","10700","10900","10500","114030","1216413900","283550000000","26500000"
"003240","태광산업","KOSPI",,"1081000","-24000","-2.17","1097000","1113000","1081000","457","498321000","1203585400000","1113400"
"011280","태림포장","KOSPI",,"4125","-40","-0.96","4085","4175","4085","119010","491054565","292074502500","70805940"
"053620","태양","KOSDAQ","우량기업부","8720","60","0.69","8660","8740","8660","1126","9789820","74992000000","8600000"
"004100","태양금속","KOSPI",,"1260","-10","-0.79","1270","1280","1245","93601","118041055","46242000000","36700000"
"004105","태양금속우","KOSPI",,"2395","25","1.05","2385","2400","2340","46451","110341360","7903500000","3300000"
"116100","태양기계","KONEX","일반기업부","895","-101","-10.14","910","1135","847","968","954395","5584787470","6239986"
"009410","태영건설","KOSPI",,"10200","-350","-3.32","10350","10500","10150","81615","839308850","396770799600","38899098"
"009415","태영건설우","KOSPI",,"11700","50","0.43","11550","11900","11500","2442","28584000","15235061400","1302142"
"044490","태웅","KOSDAQ","관리종목(소속부없음)","12500","0","0.00","0","0","0","0","0","250092262500","20007381"
"124560","태웅로직스","KOSDAQ","우량기업부","8090","-130","-1.58","8200","8250","8030","84765","687720900","158052647280","19536792"
"001420","태원물산","KOSPI",,"5350","-40","-0.74","5380","5380","5250","20644","109809660","40660000000","7600000"
"007980","태평양물산","KOSPI",,"2140","-30","-1.38","2160","2165","2125","166383","356217125","103040116180","48149587"
"191420","테고사이언스","KOSDAQ","벤처기업부","18650","-350","-1.84","19250","19250","18550","13338","250383300","151229754100","8108834"
"073640","테라사이언스","KOSDAQ","중견기업부","1890","-15","-0.79","1910","1920","1840","106651","201773335","140008693860","74078674"
"182690","테라셈","KOSDAQ","투자주의환기종목(소속부없음)","1440","0","0.00","0","0","0","0","0","30474933120","21163148"
"066700","테라젠이텍스","KOSDAQ","우량기업부","5520","110","2.03","5370","5960","5360","1014411","5770791350","179258881200","32474435"
"095610","테스","KOSDAQ","우량기업부","26300","-950","-3.49","26800","26800","25800","248877","6521454750","519904343800","19768226"
"131970","테스나","KOSDAQ","우량기업부","45950","-1650","-3.47","46950","47250","45300","308744","14222902400","678202563150","14759577"
"055490","테이팩스","KOSPI",,"73400","-700","-0.94","73600","73900","71900","17838","1296551300","346275510000","4717650"
"308700","테크엔","KONEX","일반기업부","750","83","12.44","759","759","590","17","12635","3000000000","4000000"
"089030","테크윙","KOSDAQ","우량기업부","19350","-650","-3.25","19700","19750","19050","195759","3781887450","375164920800","19388368"
"258050","테크트랜스","KONEX","일반기업부","1295","-5","-0.38","1330","1330","1250","2489","3132105","9725567845","7510091"
"054450","텔레칩스","KOSDAQ","벤처기업부","19300","-1300","-6.31","20000","20300","19150","1344663","26340326900","260664082300","13505911"
"091440","텔레필드","KOSDAQ","벤처기업부","2970","60","2.06","3295","3445","2970","3711899","12080307990","27252348750","9175875"
"078000","텔코웨어","KOSPI",,"10050","-150","-1.47","10200","10200","10000","9170","92299600","97512195300","9702706"
"200230","텔콘RF제약","KOSDAQ","중견기업부","2400","0","0.00","2410","2510","2395","292578","714563250","239781285600","99908869"
